ID JCDECAUX,Marques,Année,Reftest,Nom_fichier_visuel,FAMILLE,CLASSE,Nombre de visuels,Type de campagne,Couleur dominante,Couleur propre à la marque ? ,1er point d'accroche,Personnages,Si Egérie : est-elle propre à la marque ou également sur d'autres marques ? ,Utilisation de l'égérie dans le temps,Genre,Tranche d'âge,Quantité/Place du texte dans le visuel,Discours utilisé,"Style de texte 
(Lettres)",Taille du logo,Eléments de branding,Présence d'un QR Code,Langue du claim,Contraste,Place du logo,Notoriété (base YouGov),Mise en avant prix,Charge visuelle,image_path
2626.0,PRADA,2022.0,2222362202.0,2222362202 PRADA-2,HYGIENE_BEAUTE,PARFUMS,2.0,Produit,Vert,Non ,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Haut milieu,0.71,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222362202 PRADA-2.jpg
,EUROPE1,2022.0,2222382202.0,2222382202 bern_abb,INFORMATION_MEDIA,CHAINES TV/ RADIO,6.0,Branding,Bleu,Présente,Personnage,Célébrité,-,-,Homme,Adulte,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222382202 bern_abb.jpg
,EUROPE1,2022.0,2222382202.0,2222382202 ferrari,INFORMATION_MEDIA,CHAINES TV/ RADIO,6.0,Branding,Bleu,Présente,Personnage,Célébrité,-,-,Femme,Adulte,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222382202 ferrari.jpg
,EUROPE1,2022.0,2222382202.0,2222382202 hondelatte,INFORMATION_MEDIA,CHAINES TV/ RADIO,6.0,Branding,Bleu,Présente,Personnage,Célébrité,-,-,Homme,Adulte,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222382202 hondelatte.jpg
,EUROPE1,2022.0,2222382202.0,2222382202 mabrouk,INFORMATION_MEDIA,CHAINES TV/ RADIO,6.0,Branding,Bleu,Présente,Personnage,Célébrité,-,-,Femme,Adulte,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222382202 mabrouk.jpg
,EUROPE1,2022.0,2222382202.0,2222382202 vandel_abb,INFORMATION_MEDIA,CHAINES TV/ RADIO,6.0,Branding,Bleu,Présente,Personnage,Célébrité,-,-,Homme,Adulte,Moyen ,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222382202 vandel_abb.jpg
2420.0,VOLVO,2022.0,2222362212.0,2222362212 VOLVO,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,1.0,Produit,Gris,Non ,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Majuscule gras,Petit,Beaucoup,Non,Français,Un peu contrasté,Haut milieu,0.83,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222362212 VOLVO XC60.jpg
2421.0,AMAZON,2022.0,2222352201.0,2222352201 AMAZON-elfes,INFORMATION_MEDIA,PLATEFORME STREAMING,5.0,Service,Noir,Non ,Claim,,-,-,,,Moyen ,Descriptif,Majuscule gras,Moyen,Peu,Non,Français,Pas contrasté,Haut milieu,0.73,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222352201 AMAZON-elfes.jpg
2421.0,AMAZON,2022.0,2222352201.0,2222352201 AMAZON-eowyn,INFORMATION_MEDIA,PLATEFORME STREAMING,5.0,Service,Noir,Non ,Claim,Personne seule,-,-,Femme,Adulte,Moyen ,Descriptif,Majuscule gras,Moyen,Peu,Non,Français,Pas contrasté,Haut milieu,0.73,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222352201 AMAZON-eowyn.jpg
2421.0,AMAZON,2022.0,2222352201.0,2222352201 AMAZON-orques,INFORMATION_MEDIA,PLATEFORME STREAMING,5.0,Service,Noir,Non ,Claim,Plusieurs personnes,-,-,Homme,Adulte,Moyen ,Descriptif,Majuscule gras,Moyen,Peu,Non,Français,Pas contrasté,Haut milieu,0.73,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222352201 AMAZON-orques.jpg
2421.0,AMAZON,2022.0,2222352201.0,2222352201 AMAZON-terre-du-milieu,INFORMATION_MEDIA,PLATEFORME STREAMING,5.0,Service,Bleu,Non ,Claim,-,-,-,-,-,Moyen ,Descriptif,Majuscule gras,Moyen,Peu,Non,Français,Pas contrasté,Haut milieu,0.73,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222352201 AMAZON-terre-du-milieu.jpg
2334.0,APEROL,2022.0,2222352202.0,2222352202 APEROL-abribus,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Orange,Dominante,Produit/Service,-,-,-,-,-,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Haut gauche,0.37,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222352202 APEROL-abribus.jpg
2334.0,APEROL,2022.0,2222352202.0,2222352202 APEROL-paysage,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Orange,Dominante,Produit/Service,-,-,-,-,-,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Haut gauche,0.37,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222352202 APEROL-paysage.jpg
2333.0,BUT,2022.0,2222332201.0,2222332201 BUT aspi abribus,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Service,Jaune,Présente,Claim,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.87,Promotion indiquée,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222332201 BUT aspi abribus.jpg
2333.0,BUT,2022.0,2222332201.0,2222332201 BUT fauteil abribus,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Service,Jaune,Présente,Claim,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.87,Promotion indiquée,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222332201 BUT fauteil abribus.jpg
2333.0,BUT,2022.0,2222332201.0,2222332201 BUT-aspi-paysage,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Service,Jaune,Présente,Claim,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.87,Promotion indiquée,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222332201 BUT-aspi-paysage.jpg
2333.0,BUT,2022.0,2222332201.0,2222332201 BUT-fauteil-paysage,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Service,Jaune,Présente,Claim,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.87,Promotion indiquée,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222332201 BUT-fauteil-paysage.jpg
2333.0,BUT,2022.0,2222332201.0,2222332201 BUT-four-paysage,DISTRIBUTION,DISTRIBUTION SPECIALISEE,6.0,Service,Jaune,Présente,Claim,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.87,Promotion indiquée,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222332201 BUT-four-paysage.jpg
2332.0,VINS D'ALSACE,2022.0,2222332202.0,2222332202 VINS-ALSACE-chateau,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Gris,Non ,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222332202 VINS-ALSACE-chateau.jpg
2332.0,VINS D'ALSACE,2022.0,2222332202.0,2222332202 VINS-ALSACE-croix,BOISSONS,BOISSONS ALCOOLISEES,2.0,Produit,Gris,Non ,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222332202 VINS-ALSACE-croix.jpg
2338.0,MCDONALD'S,2022.0,2222322201.0,2222322201 ABRIBUS-DRIVE-B_FRITES-120x176_RECRUTEMENT-MAC11486-QUAD-OK,RESTAURATION,RESTAURATION RAPIDE,2.0,Recrutement,Blanc,Présente,QR code,-,-,-,-,-,Faible,Descriptif,Minuscule gras,Petit,Peu,Oui,Français,Un peu contrasté,Dans le corps du visuel,0.93,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222322201 ABRIBUS-DRIVE-B_FRITES-120x176_RECRUTEMENT-MAC11486-QUAD-OK.jpg
2338.0,MCDONALD'S,2022.0,2222322201.0,2222322201 ABRIBUS-DRIVE-C_BURGER-120x176_RECRUTEMENT-MAC11486-QUAD-OK,RESTAURATION,RESTAURATION RAPIDE,2.0,Recrutement,Blanc,Présente,QR code,-,-,-,-,-,Faible,Descriptif,Minuscule gras,Petit,Peu,Oui,Français,Un peu contrasté,Dans le corps du visuel,0.93,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222322201 ABRIBUS-DRIVE-C_BURGER-120x176_RECRUTEMENT-MAC11486-QUAD-OK.jpg
2340.0,ORANGINA,2022.0,2222302210.0,2222302210 ORAN_2205187_Boire_la_Vie_118_5x175_Abribus_MC,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Jaune,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Dans le corps du visuel,0.89,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222302210 ORAN_2205187_Boire_la_Vie_118_5x175_Abribus_MC.jpg
2340.0,ORANGINA,2022.0,2222302210.0,2222302210 ORAN_2205187_Boire_la_Vie_320x240_Affiche_MD,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Jaune,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Dans le corps du visuel,0.89,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222302210 ORAN_2205187_Boire_la_Vie_320x240_Affiche_MD.jpg
2340.0,ORANGINA,2022.0,2222302210.0,2222302210 ORAN_2205187_Fraichement_Secoue_118_5x175_Abribus_MA,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Jaune,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Dans le corps du visuel,0.89,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222302210 ORAN_2205187_Fraichement_Secoue_118_5x175_Abribus_MA.jpg
2340.0,ORANGINA,2022.0,2222302210.0,2222302210 ORAN_2205187_Fraichement_Secoue_320x240_Affiche_MD,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Jaune,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Dans le corps du visuel,0.89,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222302210 ORAN_2205187_Fraichement_Secoue_320x240_Affiche_MD.jpg
2340.0,ORANGINA,2022.0,2222302210.0,2222302210 ORAN_2205187_Grande_Fraicheur_118_5x175_Abribus_MB,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Jaune,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Dans le corps du visuel,0.89,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222302210 ORAN_2205187_Grande_Fraicheur_118_5x175_Abribus_MB.jpg
2340.0,ORANGINA,2022.0,2222302210.0,2222302210 ORAN_2205187_Il_fait_Chaud_118_5x175_Abribus_MD,BOISSONS,BOISSONS NON ALCOOLISEES,6.0,Produit,Jaune,Dominante,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Dans le corps du visuel,0.89,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222302210 ORAN_2205187_Il_fait_Chaud_118_5x175_Abribus_MD.jpg
2424.0,PORTO CRUZ,2022.0,2222302212.0,2222302212 PCRZ200-3_ABRIBUS_PORTO_CRUZ_TONIC_1185X1750_1-5_V4,BOISSONS,BOISSONS ALCOOLISEES,1.0,Produit,Bleu,Non ,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222302212 PCRZ200-3_ABRIBUS_PORTO_CRUZ_TONIC_1185X1750_1-5_V4.jpg
,DESPERADOS,2022.0,2222282202.0,2222282202 DESPERADOS-berry,BOISSONS,BOISSONS ALCOOLISEES,3.0,Produit,Rouge,Non ,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Anglais,Un peu contrasté,Dans le corps du visuel,0.8,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222282202 DESPERADOS-berry.jpg
,DESPERADOS,2022.0,2222282202.0,2222282202 DESPERADOS-mojito,BOISSONS,BOISSONS ALCOOLISEES,3.0,Produit,Vert,Non ,Produit/Service,-,-,-,-,-,Faible,Descriptif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Dans le corps du visuel,0.8,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222282202 DESPERADOS-mojito.jpg
2426.0,FREE TELECOM,2022.0,2222282203.0,2222282203 FREE-abribus,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Offre,Blanc,Présente,Produit/Service,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Haut milieu,0.92,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222282203 FREE-abribus.jpg
2426.0,FREE TELECOM,2022.0,2222282203.0,2222282203 FREE-paysage,TELECOMMUNICATIONS,OPERATEURS TELECOMMUNIC.,2.0,Offre,Blanc,Présente,Produit/Service,-,-,-,-,-,Fort,Descriptif,Majuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Haut milieu,0.92,Prix indiqué,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222282203 FREE-paysage.jpg
2425.0,VERISURE,2022.0,2222282204.0,2222282204 VERISURE-juillett,APPAREILS_MENAGERS,EQUIPMENT-ACCESS.MENAGER,2.0,Service,Rouge,Dominante,Personnage,Personne seule,-,-,Homme,Adulte,Fort,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Très contrasté,Haut gauche,0.58,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222282204 VERISURE-juillett.jpg
2425.0,VERISURE,2022.0,2222282204.0,2222282204 VERISURE-serviette,APPAREILS_MENAGERS,EQUIPMENT-ACCESS.MENAGER,2.0,Service,Rouge,Dominante,Claim,-,-,-,-,-,Fort,Explicatif/Narratif,Majuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Haut milieu,0.58,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222282204 VERISURE-serviette.jpg
2328.0,BUT,2022.0,2222272201.0,2222272201 BUT-inséparable,DISTRIBUTION,DISTRIBUTION SPECIALISEE,3.0,Offre,Rouge,Présente,Promotion,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.87,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222272201 BUT-inséparable.jpg
2328.0,BUT,2022.0,2222272201.0,2222272201 BUT-oreiller,DISTRIBUTION,DISTRIBUTION SPECIALISEE,3.0,Offre,Rouge,Présente,Promotion,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.87,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222272201 BUT-oreiller.jpg
2328.0,BUT,2022.0,2222272201.0,2222272201 BUT-trendy,DISTRIBUTION,DISTRIBUTION SPECIALISEE,3.0,Offre,Rouge,Présente,Promotion,-,-,-,-,-,Fort,Descriptif,Minuscule gras,Petit,Moyen,Non,Français,Très contrasté,Haut gauche,0.87,Promotion indiquée,Elevée (plus de 6),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222272201 BUT-trendy.jpg
2623.0,SCHWEPPES,2022.0,2222272202.0,2222272202 SCHWEPPES-femme-abribus,BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Branding,Jaune,Dominante,Produit/Service,-,-,-,-,-,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Anglais,Très contrasté,Haut milieu,0.86,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222272202 SCHWEPPES-femme-abribus.jpg
2623.0,SCHWEPPES,2022.0,2222272202.0,2222272202 SCHWEPPES-femme-paysage,BOISSONS,BOISSONS NON ALCOOLISEES,4.0,Branding,Jaune,Dominante,Produit/Service,-,-,-,-,-,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Anglais,Très contrasté,Dans le corps du visuel,0.86,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222272202 SCHWEPPES-femme-paysage.jpg
2329.0,VALENTINO,2022.0,2222272203.0,2222272203 VALENTINO-1,HYGIENE_BEAUTE,PARFUMS,3.0,Produit,Jaune,Non ,Personnage,Célébrité,Uniquement pour la marque,Déjà utilisée,Les 2,Jeune adulte,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Anglais,Très contrasté,Haut milieu,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222272203 VALENTINO-1.jpg
2329.0,VALENTINO,2022.0,2222272203.0,2222272203 VALENTINO-2,HYGIENE_BEAUTE,PARFUMS,3.0,Produit,Rose,Non ,Personnage,Célébrité,Uniquement pour la marque,Déjà utilisée,Les 2,Jeune adulte,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Anglais,Très contrasté,Haut milieu,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222272203 VALENTINO-2.jpg
2427.0,PATYKA,2022.0,2222262201.0,2222262201 PATYKA,HYGIENE_BEAUTE,PRODUITS DE SOINS,1.0,Produit,Bleu,Présente,Produit/Service,-,-,-,-,-,Moyen ,Explicatif/Narratif,Majuscule gras,Grand,Moyen,Non,Français,Un peu contrasté,Haut milieu,-,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222262201 PATYKA.jpg
2327.0,LES VIGNERONS DE CHAMPAGNE,2022.0,2222262202.0,2222262202 SGVC-1,BOISSONS,BOISSONS ALCOOLISEES,5.0,Branding,Gris,Non ,Personnage,Personne seule,-,-,Femme,Adulte,Moyen ,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Pas contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222262202 SGVC-1.jpg
2327.0,LES VIGNERONS DE CHAMPAGNE,2022.0,2222262202.0,2222262202 SGVC-2,BOISSONS,BOISSONS ALCOOLISEES,5.0,Branding,Orange,Non ,Personnage,Personne seule,-,-,Femme,Adulte,Moyen ,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222262202 SGVC-2.jpg
2327.0,LES VIGNERONS DE CHAMPAGNE,2022.0,2222262202.0,2222262202 SGVC-3,BOISSONS,BOISSONS ALCOOLISEES,5.0,Branding,Bleu,Non ,Personnage,Personne seule,-,-,Femme,Adulte,Moyen ,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Pas contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222262202 SGVC-3.jpg
2327.0,LES VIGNERONS DE CHAMPAGNE,2022.0,2222262202.0,2222262202 SGVC-4,BOISSONS,BOISSONS ALCOOLISEES,5.0,Branding,Beige,Non ,Personnage,Personne seule,-,-,Homme,Adulte,Moyen ,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Pas contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222262202 SGVC-4.jpg
2327.0,LES VIGNERONS DE CHAMPAGNE,2022.0,2222262202.0,2222262202 SGVC-5,BOISSONS,BOISSONS ALCOOLISEES,5.0,Branding,Rose,Non ,Personnage,Personne seule,-,-,Homme,Adulte,Moyen ,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas milieu,-,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222262202 SGVC-5.jpg
2326.0,OASIS,2022.0,2222252201.0,2222252201 OASIS-pomme-cassis-framboise,BOISSONS,BOISSONS NON ALCOOLISEES,2.0,Produit,Bleu,Non ,Produit/Service,Mascotte,-,-,-,-,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Dans le corps du visuel,0.87,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222252201 OASIS-pomme-cassis-framboise.jpg
2326.0,OASIS,2022.0,2222252201.0,2222252201 OASIS-tropical,BOISSONS,BOISSONS NON ALCOOLISEES,2.0,Produit,Bleu,Non ,Produit/Service,Mascotte,-,-,-,-,Faible,Explicatif/Narratif,Majuscule gras,Moyen,Beaucoup,Non,Français,Un peu contrasté,Dans le corps du visuel,0.87,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222252201 OASIS-tropical.jpg
2622.0,CAISSE D'EPARGNE,2022.0,2222242201.0,2222242201 CAISSE-EPARGNE-alex,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,3.0,Branding,Gris,Présente,Personnage,Personne seule,-,-,Homme,Adulte,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222242201 CAISSE-EPARGNE-alex.jpg
2622.0,CAISSE D'EPARGNE,2022.0,2222242201.0,2222242201 CAISSE-EPARGNE-alice,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,3.0,Branding,Gris,Présente,Personnage,Personne seule,-,-,Femme,Adulte,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222242201 CAISSE-EPARGNE-alice.jpg
2622.0,CAISSE D'EPARGNE,2022.0,2222242201.0,2222242201 CAISSE-EPARGNE-jeanne,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,3.0,Branding,Gris,Présente,Personnage,Personne seule,-,-,Femme,Adulte,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222242201 CAISSE-EPARGNE-jeanne.jpg
2325.0,KFC,2022.0,2222242202.0,2222242202 KFC-1,RESTAURATION,RESTAURATION RAPIDE,3.0,Branding,Bleu,Présente,Claim,Animal,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas droit,0.86,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222242202 KFC-1.jpg
2325.0,KFC,2022.0,2222242202.0,2222242202 KFC-2,RESTAURATION,RESTAURATION RAPIDE,3.0,Branding,Bleu,Présente,Claim,Animal,-,-,-,-,Moyen ,Humoristique,Majuscule gras,Moyen,Peu,Non,Français,Un peu contrasté,Bas droit,0.86,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222242202 KFC-2.jpg
2622.0,CAISSE D'EPARGNE,2022.0,2222232201.0,2222232201 AFF-2m2_MRH-ASSURANCE_Ech1cinq_1185x1750mm_V,ETS_FINANCIERS_ASSURANCES,BANQUES DE DETAIL,1.0,Branding,Marron,Présente,Personnage,Personne seule,-,-,Homme,Enfant,Moyen ,Explicatif/Narratif,Minuscule gras,Moyen,Moyen,Non,Français,Un peu contrasté,Bas droit,0.88,Aucun,Moyen (4-5),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222232201 AFF-2m2_MRH-ASSURANCE_Ech1cinq_1185x1750mm_V.jpg
2322.0,VOLVO,2022.0,2222232202.0,2222232202 VOLVO_118_5x175_5e_C40_Recharge_100pctElectrique_JCDecaux_2-OK,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Produit,Bleu,Non ,Produit/Service,-,-,-,-,-,Moyen ,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Pas contrasté,Haut milieu,0.83,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222232202 VOLVO_118_5x175_5e_C40_Recharge_100pctElectrique_JCDecaux_2-OK.jpg
2322.0,VOLVO,2022.0,2222232202.0,2222232202 VOLVO_314x231_COLLE_10e_C40_Recharge_100pctElectrique_JCDecaux_1-OK,AUTOMOBILE_TRANSPORT,AUTOMOBILES POIDS LOURDS,2.0,Produit,Bleu,Non ,Produit/Service,-,-,-,-,-,Moyen ,Descriptif,Majuscule gras,Petit,Beaucoup,Non,Français,Pas contrasté,Haut milieu,0.83,Aucun,Faible (3 éléments),C:\Users\aittayeb\Desktop\Projet_memoir\Visuale\2222232202 VOLVO_314x231_COLLE_10e_C40_Recharge_100pctElectrique_JCDecaux_1-OK.jpg
